"region","Year","rented","vacant","count","vac_rate","predict_vac_rate"
7360,2013,40275.2332204,2976.4282961,117,0.0688165076609722,0.0475610910838891
7400,1985,45126.02,0,142,0,0.0263262207650238
7400,1987,46966.98,3985.9,135,0.0782271777375489,0.015980926757243
7400,1989,42474.87,1435.1,172,0.0326827825206895,0.0325184629159648
7400,1991,33999.8,2321.65,132,0.0639195296443286,0.0303079848581411
7400,1993,34018.19,1622.73,176,0.0455299694845139,0.0285269906137457
7400,1995,31459.15,0,119,0,0.022879001219378
7400,1997,37284.5236589,1294.6685823,120,0.033558727051765,0.0313096132205237
7400,1999,43154.8219808,0,126,0,0.0321767817874891
7400,2001,41710.4170176,2980.5761208,125,0.0666929936322894,0.0370012359707934
7400,2003,39792.7997456,3195.7422895,135,0.0743393969232706,0.0466263497209043
7400,2005,26304.0941767,2573.9389062,125,0.089131378816937,0.0542797616953122
7400,2007,37835.0684919,0,106,0,0.072131110844187
7400,2009,28274.4444085,0,100,0,0.0506106600872547
7400,2011,57911.30425198,1425.4235107,130,0.0240226174318383,0.0518103053109814
7400,2013,57651.81058334,2437.7935896,132,0.0405693068402305,0.0489425624908631
7600,1985,67970.64,5120.44,180,0.0700556073326595,0.033395561403466
7600,1987,69346.46,0,169,0,0.0230502673956852
7600,1989,67071.88,0,224,0,0.039587803554407
7600,1991,59732.79,0,175,0,0.0373773254965833
7600,1993,61741.21,1717.31,232,0.0270619295880206,0.0355963312521879
7600,1995,78368.98,1319.77,175,0.0165615598186695,0.0299483418578202
7600,1997,55975.6931511,4037.5717511,155,0.0672779885860199,0.0383789538589659
7600,1999,69025.4745947,2123.6732329,176,0.029848189300114,0.0392461224259313
7600,2001,69027.9097996,1490.2880604,173,0.0211333826675304,0.0440705766092356
7600,2003,54179.3175785,3061.8897858,177,0.0534910063359291,0.0536956903593465
7600,2005,66203.6886734,3506.3139183,175,0.0502985767887129,0.0613491023337544
7600,2007,71047.103227,3989.1181743,150,0.0531625673548494,0.0792004514826292
7600,2009,74451.3775139,6097.6276323,150,0.0757008434956153,0.0576800007256969
7600,2011,60746.3140264,15807.4451314,172,0.206488163420116,0.0588796459494235
7600,2013,75040.4867058,2509.1961786,171,0.0323559824524409,0.0560119031293053
8280,1985,62085.73,10055.68,207,0.139388459416027,0.0903299355659007
8280,1987,64620.58,7905.29,200,0.108999588698488,0.0799846415581199
8280,1989,69267.87,5686.89,218,0.075870965366309,0.0965221777168417
8280,1991,80421.73,6470.38,198,0.0744645284825055,0.094311699659018
8280,1993,73830.88,3184.85,230,0.0413532404354279,0.0925307054146226
8280,1995,66436.98,4107.31,206,0.0582231389670234,0.086882716020255
8280,1997,56424.352387,4895.7846036,184,0.0798397532013096,0.0953133280214006
8280,1999,26625.3535342,8212.9978058,184,0.235745880327298,0.096180496588366
8280,2001,53275.3579469,7276.9451611,192,0.120176191285755,0.10100495077167
8280,2003,52242.0065496,7552.8703098,188,0.126313000485972,0.110630064521781
8280,2005,53561.8986916,3481.867325,181,0.06103852477038,0.118283476496189
8280,2007,62283.0783463,6709.1893847,161,0.0972455262792498,0.136134825645064
8280,2009,64932.0143292,10033.6832986,154,0.13384365938161,0.114614374888132
8280,2011,66539.68557324,7007.7226029,180,0.0952817070877206,0.115814020111858
8280,2013,72162.6772887,8197.9167694,179,0.10201413846534,0.11294627729174
8840,1985,46081.78,3578.08,275,0.0720517536698654,0.0424742571711818
8840,1987,59519,0,223,0,0.032128963163401
8840,1989,46981.07,1582.57,289,0.0325875490387459,0.0486664993221228
8840,1991,49770.13,0,226,0,0.0464560212642992
8840,1993,54298.13,1638.58,316,0.0292934639881395,0.0446750270199037
8840,1995,57890.29,2657.88,225,0.043896950147296,0.0390270376255361
8840,1997,47937.9828708,1651.6551986,197,0.0333064580202931,0.0474576496266817
8840,1999,53986.782544,1795.2571658,221,0.0321834263347061,0.0483248181936471
8840,2001,27268.0400889,0,207,0,0.0531492723769514
8840,2003,39782.8271557,4443.2225706,218,0.100466186740566,0.0627743861270623
8840,2005,21109.4428548,4910.9121155,195,0.188733478890099,0.0704277981014702
8840,2007,51756.8962154,5035.958676,183,0.0886723987661797,0.088279147250345
8840,2009,59656.028992,6880.5835361,188,0.103410487469499,0.0667586964934127
8840,2011,63982.8437275,3713.4979334,224,0.0548552232261147,0.0679583417171394
8840,2013,58792.7629442,4088.6367253,220,0.0650214013490408,0.0650905988970212
