"Year","region","name","state","cbsa","rp","tax_rate","vac_rate","interp_rp","interp_tax","interp_vac","net_yield","extrap_tax_1","net_yield_1","extrap_tax_0.5","net_yield_0.5"
1993,4480,"Los Angeles","CA",31084,0.0488759329535869,NA,0.111280190583399,0.0488759329535869,5.04174,0.111280190583399,0.0257653960685328,5.04174,0.0257653960685328,5.04174,0.0257653960685328
1994,4480,"Los Angeles","CA",31084,NA,NA,NA,0.0520002446290206,5.01898666666667,0.0782149093451041,0.0299861023138861,5.01898666666667,0.0299861023138861,5.01898666666667,0.0299861023138861
1995,4480,"Los Angeles","CA",31084,0.0551245563044543,NA,0.0451496281068092,0.0551245563044543,4.99623333333333,0.0451496281068092,0.0343997226397038,4.99623333333333,0.0343997226397038,4.99623333333333,0.0343997226397038
1996,4480,"Los Angeles","CA",31084,NA,NA,NA,0.0547696980780753,4.97348,0.0377412388179951,0.0344849579960615,4.97348,0.0344849579960615,4.97348,0.0344849579960615
1997,4480,"Los Angeles","CA",31084,0.0544148398516963,NA,0.030332849529181,0.0544148398516963,4.95072666666667,0.030332849529181,0.0345652840924898,4.95072666666667,0.0345652840924898,4.95072666666667,0.0345652840924898
1998,4480,"Los Angeles","CA",31084,NA,NA,NA,0.0577628274853904,4.92797333333333,0.0291448846054365,0.0376833031976547,4.92797333333333,0.0376833031976547,4.92797333333333,0.0376833031976547
1999,4480,"Los Angeles","CA",31084,0.0611108151190844,NA,0.0279569196816919,0.0611108151190844,4.90522,0.0279569196816919,0.0408087494976649,4.90522,0.0408087494976649,4.90522,0.0408087494976649
2000,4480,"Los Angeles","CA",31084,NA,NA,NA,0.0569955826629197,4.88246666666667,0.020767218688638,0.0374791444503167,4.88246666666667,0.0374791444503167,4.88246666666667,0.0374791444503167
2001,4480,"Los Angeles","CA",31084,0.0528803502067551,NA,0.0135775176955842,0.0528803502067551,4.85971333333333,0.0135775176955842,0.0340942880959851,4.85971333333333,0.0340942880959851,4.85971333333333,0.0340942880959851
2002,4480,"Los Angeles","CA",31084,NA,NA,NA,0.0467767576702519,4.83696,0.0357120897995693,0.0275287567358425,4.83696,0.0275287567358425,4.83696,0.0275287567358425
2003,4480,"Los Angeles","CA",31084,0.0406731651337487,NA,0.0578466619035543,0.0406731651337487,4.81420666666667,0.0578466619035543,0.0212155118796393,4.81420666666667,0.0212155118796393,4.81420666666667,0.0212155118796393
2004,4480,"Los Angeles","CA",31084,NA,NA,NA,0.0343669742145596,4.79145333333333,0.0409314356267477,0.0162335644180509,4.79145333333333,0.0162335644180509,4.79145333333333,0.0162335644180509
2005,4480,"Los Angeles","CA",31084,0.0280607832953706,4.7687,0.0240162093499411,0.0280607832953706,4.7687,0.0240162093499411,0.011052420191482,4.7687,0.011052420191482,4.7687,0.011052420191482
2006,4480,"Los Angeles","CA",31084,NA,NA,NA,0.0260875339077956,5.29174285714286,0.0222137911343152,0.00877510557398048,5.29174285714286,0.00877510557398048,5.29174285714286,0.00877510557398048
2007,4480,"Los Angeles","CA",31084,0.0241142845202207,NA,0.0204113729186892,0.0241142845202207,5.81478571428571,0.0204113729186892,0.00649114932309559,5.81478571428571,0.00649114932309559,5.81478571428571,0.00649114932309559
2008,4480,"Los Angeles","CA",31084,NA,NA,NA,0.0330770387744609,6.33782857142857,0.0326606566847746,0.0137875097953653,6.33782857142857,0.0137875097953653,6.33782857142857,0.0137875097953653
2009,4480,"Los Angeles","CA",31084,0.0420397930287012,NA,0.0449099404508599,0.0420397930287012,6.86087142857143,0.0449099404508599,0.0208788534259199,6.86087142857143,0.0208788534259199,6.86087142857143,0.0208788534259199
2010,4480,"Los Angeles","CA",31084,NA,NA,NA,0.0425300812303493,7.38391428571428,0.0370496062926901,0.0211051702132138,7.38391428571428,0.0211051702132138,7.38391428571428,0.0211051702132138
2011,4480,"Los Angeles","CA",31084,0.0430203694319975,NA,0.0291892721345204,0.0430203694319975,7.90695714285714,0.0291892721345204,0.0213386836409667,7.90695714285714,0.0213386836409667,7.90695714285714,0.0213386836409667
2012,4480,"Los Angeles","CA",31084,NA,8.43,NA,0.0424956014044838,8.43,0.0415927924371481,0.0198478182639714,8.43,0.0198478182639714,8.43,0.0198478182639714
2013,4480,"Los Angeles","CA",31084,0.0419708333769701,NA,0.0539963127397759,0.0419708333769701,8.43,0.0539963127397759,0.0188921505963467,9.14480334822065,0.0181773472481261,8.78740167411033,0.0185347489222364
2014,4480,"Los Angeles","CA",31084,NA,NA,NA,0.0419708333769701,8.43,0.0539963127397759,0.0188921505963467,9.9202168775359,0.0174019337188108,9.1599558934943,0.0181621947028524
1985,5000,"Miami","FL",33124,0.0721095834562539,7.92,0.0445083891248133,0.0721095834562539,7.92,0.0445083891248133,0.0466620252898317,7.92,0.0466620252898317,7.92,0.0466620252898317
1986,5000,"Miami","FL",33124,NA,NA,NA,0.0767847233611836,7.92,0.0359934981711102,0.0514433820804985,7.92,0.0514433820804985,7.92,0.0514433820804985
1987,5000,"Miami","FL",33124,0.0814598632661132,NA,0.0274786072174072,0.0814598632661132,7.92,0.0274786072174072,0.0562990769026931,7.92,0.0562990769026931,7.92,0.0562990769026931
1988,5000,"Miami","FL",33124,NA,NA,NA,0.085557007921009,7.92,0.0539933152147951,0.0579013450791175,7.92,0.0579013450791175,7.92,0.0579013450791175
1989,5000,"Miami","FL",33124,0.0896541525759047,NA,0.080508023212183,0.0896541525759047,7.92,0.080508023212183,0.0593007490144306,7.92,0.0593007490144306,7.92,0.0593007490144306
1990,5000,"Miami","FL",33124,NA,7.92,NA,0.0950628640626323,7.92,0.0888056718575752,0.0632077873197239,7.92,0.0632077873197239,7.92,0.0632077873197239
1991,5000,"Miami","FL",33124,0.10047157554936,NA,0.0971033205029673,0.10047157554936,7.91794666666667,0.0971033205029673,0.0670330708165763,7.91794666666667,0.0670330708165763,7.91794666666667,0.0670330708165763
1992,5000,"Miami","FL",33124,NA,NA,NA,0.0955851396216175,7.91589333333333,0.158487516361009,0.0574372822581913,7.91589333333333,0.0574372822581913,7.91589333333333,0.0574372822581913
1993,5000,"Miami","FL",33124,0.090698703693875,NA,0.219871712219051,0.090698703693875,7.91384,0.219871712219051,0.0484016202178302,7.91384,0.0484016202178302,7.91384,0.0484016202178302
1994,5000,"Miami","FL",33124,NA,NA,NA,0.0902732453911868,7.91178666666667,0.158411248291136,0.0532741547889423,7.91178666666667,0.0532741547889423,7.91178666666667,0.0532741547889423
1995,5000,"Miami","FL",33124,0.0898477870884985,NA,0.0969507843632205,0.0898477870884985,7.90973333333333,0.0969507843632205,0.0580978589701786,7.90973333333333,0.0580978589701786,7.90973333333333,0.0580978589701786
1996,5000,"Miami","FL",33124,NA,NA,NA,0.0937335027174845,7.90768,0.0748037742062638,0.0633145421054137,7.90768,0.0633145421054137,7.90768,0.0633145421054137
1997,5000,"Miami","FL",33124,0.0976192183464706,NA,0.0526567640493071,0.0976192183464706,7.90562666666667,0.0526567640493071,0.068691928051641,7.90562666666667,0.068691928051641,7.90562666666667,0.068691928051641
1998,5000,"Miami","FL",33124,NA,NA,NA,0.0938287091847617,7.90357333333333,0.0263283820246536,0.0676477190742318,7.90357333333333,0.0676477190742318,7.90357333333333,0.0676477190742318
1999,5000,"Miami","FL",33124,0.0900382000230529,NA,0,0.0900382000230529,7.90152,0,0.0664171473615245,7.90152,0.0664171473615245,7.90152,0.0664171473615245
2000,5000,"Miami","FL",33124,NA,NA,NA,0.0825753348044038,7.89946666666667,0.0608907865723245,0.0547564078634074,7.89946666666667,0.0547564078634074,7.89946666666667,0.0547564078634074
2001,5000,"Miami","FL",33124,0.0751124695857548,NA,0.121781573144649,0.0751124695857548,7.89741333333333,0.121781573144649,0.0439442517751554,7.89741333333333,0.0439442517751554,7.89741333333333,0.0439442517751554
2002,5000,"Miami","FL",33124,NA,NA,NA,0.070046048542357,7.89536,0.0716096109214563,0.0430732240710384,7.89536,0.0430732240710384,7.89536,0.0430732240710384
2003,5000,"Miami","FL",33124,0.0649796274989592,NA,0.0214376486982636,0.0649796274989592,7.89330666666667,0.0214376486982636,0.0417275176935461,7.89330666666667,0.0417275176935461,7.89330666666667,0.0417275176935461
2004,5000,"Miami","FL",33124,NA,NA,NA,0.057121270981745,7.89125333333333,0.0721112993384363,0.03184688391733,7.89125333333333,0.03184688391733,7.89125333333333,0.03184688391733
2005,5000,"Miami","FL",33124,0.0492629144645307,7.8892,0.122784949978609,0.0492629144645307,7.8892,0.122784949978609,0.0227098705067806,7.8892,0.0227098705067806,7.8892,0.0227098705067806
2006,5000,"Miami","FL",33124,NA,NA,NA,0.0491095398097825,8.34645714285714,0.0861021936818997,0.0238090265820883,8.34645714285714,0.0238090265820883,8.34645714285714,0.0238090265820883
2007,5000,"Miami","FL",33124,0.0489561651550344,NA,0.0494194373851903,0.0489561651550344,8.80371428571429,0.0494194373851903,0.0248976762820255,8.80371428571429,0.0248976762820255,8.80371428571429,0.0248976762820255
2008,5000,"Miami","FL",33124,NA,NA,NA,0.0593377462509223,9.26097142857143,0.0733386135330747,0.0323294551007612,9.26097142857143,0.0323294551007612,9.26097142857143,0.0323294551007612
2009,5000,"Miami","FL",33124,0.0697193273468101,NA,0.0972577896809591,0.0697193273468101,9.71822857142857,0.0972577896809591,0.0392975232673992,9.71822857142857,0.0392975232673992,9.71822857142857,0.0392975232673992
2010,5000,"Miami","FL",33124,NA,NA,NA,0.0856033487441931,10.1754857142857,0.0689010318239094,0.0544952498975271,10.1754857142857,0.0544952498975271,10.1754857142857,0.0544952498975271
2011,5000,"Miami","FL",33124,0.101487370141576,NA,0.0405442739668597,0.101487370141576,10.6327428571429,0.0405442739668597,0.0705340896191592,10.6327428571429,0.0705340896191592,10.6327428571429,0.0705340896191592
2012,5000,"Miami","FL",33124,NA,11.09,NA,0.0911310104400943,11.09,0.0637027580596532,0.0588286189099785,11.09,0.0588286189099785,11.09,0.0588286189099785
2013,5000,"Miami","FL",33124,0.0807746507386125,NA,0.0868612421524466,0.0807746507386125,11.09,0.0868612421524466,0.0480282780618465,11.6428664189089,0.0474754116429377,11.3664332094544,0.0477518448523921
2014,5000,"Miami","FL",33124,NA,NA,NA,0.0807746507386125,11.09,0.0868612421524466,0.0480282780618465,12.2232947203387,0.0468949833415079,11.6497568895391,0.0474685211723074
1985,5120,"Minneapolis","MN",33460,0.0837292588290127,10.28,0.0704910314254141,0.0837292588290127,10.28,0.0704910314254141,0.0526371604816638,10.28,0.0526371604816638,10.28,0.0526371604816638
1986,5120,"Minneapolis","MN",33460,NA,NA,NA,0.0882456879152439,10.28,0.0352455157127071,0.0594609445813815,10.28,0.0594609445813815,10.28,0.0594609445813815
1987,5120,"Minneapolis","MN",33460,0.092762117001475,NA,0,0.092762117001475,10.28,0,0.0665819886442772,10.28,0.0665819886442772,10.28,0.0665819886442772
1988,5120,"Minneapolis","MN",33460,NA,NA,NA,0.0937201188079061,10.28,0,0.067476474930942,10.28,0.067476474930942,10.28,0.067476474930942
1989,5120,"Minneapolis","MN",33460,0.0946781206143373,NA,0,0.0946781206143373,10.28,0,0.0683709612176067,10.28,0.0683709612176067,10.28,0.0683709612176067
1990,5120,"Minneapolis","MN",33460,NA,10.28,NA,0.0961663913318361,10.28,0,0.0697605595865354,10.28,0.0697605595865354,10.28,0.0697605595865354
1991,5120,"Minneapolis","MN",33460,0.097654662049335,NA,0,0.097654662049335,10.1372533333333,0,0.0712929046221308,10.1372533333333,0.0712929046221308,10.1372533333333,0.0712929046221308
1992,5120,"Minneapolis","MN",33460,NA,NA,NA,0.100341876834279,9.99450666666667,0.0526611439011805,0.0690109227426281,9.99450666666667,0.0690109227426281,9.99450666666667,0.0690109227426281
1993,5120,"Minneapolis","MN",33460,0.103029091619222,NA,0.105322287802361,0.103029091619222,9.85176,0.105322287802361,0.0664646817194333,9.85176,0.0664646817194333,9.85176,0.0664646817194333
1994,5120,"Minneapolis","MN",33460,NA,NA,NA,0.103691642510212,9.70901333333333,0.0526611439011805,0.0722593852805246,9.70901333333333,0.0722593852805246,9.70901333333333,0.0722593852805246
1995,5120,"Minneapolis","MN",33460,0.104354193401203,NA,0,0.104354193401203,9.56626666666667,0,0.0781192437120366,9.56626666666667,0.0781192437120366,9.56626666666667,0.0781192437120366
1996,5120,"Minneapolis","MN",33460,NA,NA,NA,0.0990062053985776,9.42352,0.091626042430545,0.0647984707552123,9.42352,0.0647984707552123,9.42352,0.0647984707552123
1997,5120,"Minneapolis","MN",33460,0.0936582173959522,NA,0.18325208486109,0.0936582173959522,9.28077333333333,0.18325208486109,0.0523927517639104,9.28077333333333,0.0523927517639104,9.28077333333333,0.0523927517639104
1998,5120,"Minneapolis","MN",33460,NA,NA,NA,0.093487257152096,9.13802666666667,0.091626042430545,0.0604030749537045,9.13802666666667,0.0604030749537045,9.13802666666667,0.0604030749537045
1999,5120,"Minneapolis","MN",33460,0.0933162969082399,NA,0,0.0933162969082399,8.99528,0,0.0683841464232236,8.99528,0.0683841464232236,8.99528,0.0683841464232236
2000,5120,"Minneapolis","MN",33460,NA,NA,NA,0.0864364581764817,8.85253333333333,0,0.0621031876660476,8.85253333333333,0.0621031876660476,8.85253333333333,0.0621031876660476
2001,5120,"Minneapolis","MN",33460,0.0795566194447235,NA,0,0.0795566194447235,8.70978666666667,0,0.0558222289088717,8.70978666666667,0.0558222289088717,8.70978666666667,0.0558222289088717
2002,5120,"Minneapolis","MN",33460,NA,NA,NA,0.0751880386064752,8.56704,0.071494523367441,0.0468668965005429,8.56704,0.0468668965005429,8.56704,0.0468668965005429
2003,5120,"Minneapolis","MN",33460,0.0708194577682268,NA,0.142989046734882,0.0708194577682268,8.42429333333333,0.142989046734882,0.03849480839626,8.42429333333333,0.03849480839626,8.42429333333333,0.03849480839626
2004,5120,"Minneapolis","MN",33460,NA,NA,NA,0.0687325088155918,8.28154666666667,0.120594916738316,0.0384047524917098,8.28154666666667,0.0384047524917098,8.28154666666667,0.0384047524917098
2005,5120,"Minneapolis","MN",33460,0.0666455598629568,8.1388,0.0982007867417497,0.0666455598629568,8.1388,0.0982007867417497,0.038227422889731,8.1388,0.038227422889731,8.1388,0.038227422889731
2006,5120,"Minneapolis","MN",33460,NA,NA,NA,0.0665995137550496,8.72611428571429,0.0491003933708749,0.0406545945157538,8.72611428571429,0.0406545945157538,8.72611428571429,0.0406545945157538
2007,5120,"Minneapolis","MN",33460,0.0665534676471425,NA,0,0.0665534676471425,9.31342857142857,0,0.0430775441707084,9.31342857142857,0.0430775441707084,9.31342857142857,0.0430775441707084
2008,5120,"Minneapolis","MN",33460,NA,NA,NA,0.0707678869960989,9.90074285714286,0,0.0464252332311147,9.90074285714286,0.0464252332311147,9.90074285714286,0.0464252332311147
2009,5120,"Minneapolis","MN",33460,0.0749823063450553,NA,0,0.0749823063450553,10.4880571428571,0,0.049772922291521,10.4880571428571,0.049772922291521,10.4880571428571,0.049772922291521
2010,5120,"Minneapolis","MN",33460,NA,NA,NA,0.0842559868082088,11.0753714285714,0.0311365752471329,0.055394934843476,11.0753714285714,0.055394934843476,11.0753714285714,0.055394934843476
2011,5120,"Minneapolis","MN",33460,0.0935296672713622,NA,0.0622731504942659,0.0935296672713622,11.6626857142857,0.0622731504942659,0.0604777344324448,11.6626857142857,0.0604777344324448,11.6626857142857,0.0604777344324448
2012,5120,"Minneapolis","MN",33460,NA,12.25,NA,0.092961269108346,12.25,0.0539733911494924,0.0601131579636028,12.25,0.0601131579636028,12.25,0.0601131579636028
2013,5120,"Minneapolis","MN",33460,0.0923928709453299,NA,0.0456736318047189,0.0923928709453299,12.25,0.0456736318047189,0.0603270861940572,12.9868566744604,0.0595902295195968,12.6184283372302,0.059958657856827
2014,5120,"Minneapolis","MN",33460,NA,NA,NA,0.0923928709453299,12.25,0.0456736318047189,0.0603270861940572,13.7680364312634,0.0588090497627938,12.997937445046,0.0595791487490112
1985,5380,"Nassau-Suffolk","NY",35004,0.0626375721290376,16.26,0,0.0626375721290376,16.26,0,0.0324747010968824,16.26,0.0324747010968824,16.26,0.0324747010968824
1986,5380,"Nassau-Suffolk","NY",35004,NA,NA,NA,0.0568457972829843,16.26,0,0.0270669209231225,16.26,0.0270669209231225,16.26,0.0270669209231225
1987,5380,"Nassau-Suffolk","NY",35004,0.0510540224369311,NA,0,0.0510540224369311,16.26,0,0.0216591407493626,16.26,0.0216591407493626,16.26,0.0216591407493626
1988,5380,"Nassau-Suffolk","NY",35004,NA,NA,NA,0.0530402884599774,16.26,0.0267004053782786,0.022191414006395,16.26,0.022191414006395,16.26,0.022191414006395
1989,5380,"Nassau-Suffolk","NY",35004,0.0550265544830237,NA,0.0534008107565571,0.0550265544830237,16.26,0.0534008107565571,0.0226246513701399,16.26,0.0226246513701399,16.26,0.0226246513701399
1990,5380,"Nassau-Suffolk","NY",35004,NA,16.26,NA,0.0582878949873377,16.26,0.068763976649216,0.0246710376237604,16.26,0.0246710376237604,16.26,0.0246710376237604
1991,5380,"Nassau-Suffolk","NY",35004,0.0615492354916517,NA,0.0841271425418749,0.0615492354916517,15.9680666666667,0.0841271425418749,0.0269157920390295,15.9680666666667,0.0269157920390295,15.9680666666667,0.0269157920390295
1992,5380,"Nassau-Suffolk","NY",35004,NA,NA,NA,0.0655867077263333,15.6761333333333,0.0420635712709374,0.0332362736954393,15.6761333333333,0.0332362736954393,15.6761333333333,0.0332362736954393
1993,5380,"Nassau-Suffolk","NY",35004,0.0696241799610148,NA,0,0.0696241799610148,15.3842,0,0.0398738968295995,15.3842,0.0398738968295995,15.3842,0.0398738968295995
1994,5380,"Nassau-Suffolk","NY",35004,NA,NA,NA,0.0716027928561022,15.0922666666667,0,0.042013261023076,15.0922666666667,0.042013261023076,15.0922666666667,0.042013261023076
1995,5380,"Nassau-Suffolk","NY",35004,0.0735814057511897,NA,0,0.0735814057511897,14.8003333333333,0,0.0441526252165525,14.8003333333333,0.0441526252165525,14.8003333333333,0.0441526252165525
1996,5380,"Nassau-Suffolk","NY",35004,NA,NA,NA,0.0719711288259063,14.5084,0.0352126219659481,0.0405747744026045,14.5084,0.0405747744026045,14.5084,0.0405747744026045
1997,5380,"Nassau-Suffolk","NY",35004,0.0703608519006229,NA,0.0704252439318963,0.0703608519006229,14.2164666666667,0.0704252439318963,0.0371028090390866,14.2164666666667,0.0371028090390866,14.2164666666667,0.0371028090390866
1998,5380,"Nassau-Suffolk","NY",35004,NA,NA,NA,0.0736456632099279,13.9245333333333,0.0352126219659481,0.0426670984400739,13.9245333333333,0.0426670984400739,13.9245333333333,0.0426670984400739
1999,5380,"Nassau-Suffolk","NY",35004,0.0769304745192329,NA,0,0.0769304745192329,13.6326,0,0.0484473840586078,13.6326,0.0484473840586078,13.6326,0.0484473840586078
2000,5380,"Nassau-Suffolk","NY",35004,NA,NA,NA,0.0703690548500106,13.3406666666667,0,0.0426129198467882,13.3406666666667,0.0426129198467882,13.3406666666667,0.0426129198467882
2001,5380,"Nassau-Suffolk","NY",35004,0.0638076351807883,NA,0,0.0638076351807883,13.0487333333333,0,0.0367784556349687,13.0487333333333,0.0367784556349687,13.0487333333333,0.0367784556349687
2002,5380,"Nassau-Suffolk","NY",35004,NA,NA,NA,0.0551542543814463,12.7568,0.0239664537019591,0.0277565142117732,12.7568,0.0277565142117732,12.7568,0.0277565142117732
2003,5380,"Nassau-Suffolk","NY",35004,0.0465008735821043,NA,0.0479329074039182,0.0465008735821043,12.4648666666667,0.0479329074039182,0.0191218544624145,12.4648666666667,0.0191218544624145,12.4648666666667,0.0191218544624145
2004,5380,"Nassau-Suffolk","NY",35004,NA,NA,NA,0.0470964477876104,12.1729333333333,0.048913931599086,0.0199000810221355,12.1729333333333,0.0199000810221355,12.1729333333333,0.0199000810221355
2005,5380,"Nassau-Suffolk","NY",35004,0.0476920219931165,11.881,0.0498949557942537,0.0476920219931165,11.881,0.0498949557942537,0.0206772165110061,11.881,0.0206772165110061,11.881,0.0206772165110061
2006,5380,"Nassau-Suffolk","NY",35004,NA,NA,NA,0.0463539014862985,12.4222857142857,0.0796392330512864,0.0176615153016946,12.4222857142857,0.0176615153016946,12.4222857142857,0.0176615153016946
2007,5380,"Nassau-Suffolk","NY",35004,0.0450157809794806,NA,0.109383510308319,0.0450157809794806,12.9635714285714,0.109383510308319,0.0147201392778316,12.9635714285714,0.0147201392778316,12.9635714285714,0.0147201392778316
2008,5380,"Nassau-Suffolk","NY",35004,NA,NA,NA,0.0485539025349314,13.5048571428571,0.0724971351529203,0.0187932800684442,13.5048571428571,0.0187932800684442,13.5048571428571,0.0187932800684442
2009,5380,"Nassau-Suffolk","NY",35004,0.0520920240903822,NA,0.0356107599975217,0.0520920240903822,14.0461428571429,0.0356107599975217,0.0231101323928157,14.0461428571429,0.0231101323928157,14.0461428571429,0.0231101323928157
2010,5380,"Nassau-Suffolk","NY",35004,NA,NA,NA,0.0509535724261089,14.5874285714286,0.0586602851360397,0.0204471383726963,14.5874285714286,0.0204471383726963,14.5874285714286,0.0204471383726963
2011,5380,"Nassau-Suffolk","NY",35004,0.0498151207618355,NA,0.0817098102745576,0.0498151207618355,15.1287142857143,0.0817098102745576,0.0178331463669504,15.1287142857143,0.0178331463669504,15.1287142857143,0.0178331463669504
2012,5380,"Nassau-Suffolk","NY",35004,NA,15.67,NA,0.050542098863147,15.67,0.0609328923491149,0.018895663976037,15.67,0.018895663976037,15.67,0.018895663976037
2013,5380,"Nassau-Suffolk","NY",35004,0.0512690769644585,NA,0.0401559744236722,0.0512690769644585,15.67,0.0401559744236722,0.0205276731893863,16.3020683934644,0.0198956047959219,15.9860341967322,0.0202116389926541
2014,5380,"Nassau-Suffolk","NY",35004,NA,NA,NA,0.0512690769644585,15.67,0.0401559744236722,0.0205276731893863,16.9596320296868,0.0192380411596995,16.3084422041539,0.0198892309852324
1985,5600,"New York","NY",35614,0.0528033945943686,16.26,0.173507546224144,0.0528033945943686,16.26,0.173507546224144,0.014738168610889,16.26,0.014738168610889,16.26,0.014738168610889
1986,5600,"New York","NY",35614,NA,NA,NA,0.0466674637272234,16.26,0.086753773112072,0.013783253080723,16.26,0.013783253080723,16.26,0.013783253080723
1987,5600,"New York","NY",35614,0.0405315328600782,NA,0,0.0405315328600782,16.26,0,0.011834292231455,16.26,0.011834292231455,16.26,0.011834292231455
1988,5600,"New York","NY",35614,NA,NA,NA,0.0426942856402206,16.26,0.091498381518186,0.0102061946339158,16.26,0.0102061946339158,16.26,0.0102061946339158
1989,5600,"New York","NY",35614,0.044857038420363,NA,0.182996763036372,0.044857038420363,16.26,0.182996763036372,0.00820856027741885,16.26,0.00820856027741885,16.26,0.00820856027741885
1990,5600,"New York","NY",35614,NA,16.26,NA,0.0463257884473195,16.26,0.091498381518186,0.0132866821161002,16.26,0.0132866821161002,16.26,0.0132866821161002
1991,5600,"New York","NY",35614,0.0477945384742761,NA,0,0.0477945384742761,15.9680666666667,0,0.0189076939067649,15.9680666666667,0.0189076939067649,15.9680666666667,0.0189076939067649
1992,5600,"New York","NY",35614,NA,NA,NA,0.0489559702462783,15.6761333333333,0,0.0202840560856167,15.6761333333333,0.0202840560856167,15.6761333333333,0.0202840560856167
1993,5600,"New York","NY",35614,0.0501174020182805,NA,0,0.0501174020182805,15.3842,0,0.0216604182644685,15.3842,0.0216604182644685,15.3842,0.0216604182644685
1994,5600,"New York","NY",35614,NA,NA,NA,0.0523056711122245,15.0922666666667,0,0.0239955384508174,15.0922666666667,0.0239955384508174,15.0922666666667,0.0239955384508174
1995,5600,"New York","NY",35614,0.0544939402061686,NA,0,0.0544939402061686,14.8003333333333,0,0.0263306586371663,14.8003333333333,0.0263306586371663,14.8003333333333,0.0263306586371663
1996,5600,"New York","NY",35614,NA,NA,NA,0.0563215918700024,14.5084,0,0.0283290703290212,14.5084,0.0283290703290212,14.5084,0.0283290703290212
1997,5600,"New York","NY",35614,0.0581492435338361,NA,0,0.0581492435338361,14.2164666666667,0,0.0303274820208761,14.2164666666667,0.0303274820208761,14.2164666666667,0.0303274820208761
1998,5600,"New York","NY",35614,NA,NA,NA,0.0578881026295501,13.9245333333333,0.0232238260946376,0.0291203374715045,13.9245333333333,0.0291203374715045,13.9245333333333,0.0291203374715045
1999,5600,"New York","NY",35614,0.0576269617252642,NA,0.0464476521892752,0.0576269617252642,13.6326,0.0464476521892752,0.0279245181260079,13.6326,0.0279245181260079,13.6326,0.0279245181260079
2000,5600,"New York","NY",35614,NA,NA,NA,0.0504116787806965,13.3406666666667,0.0449790765714524,0.0218615803622834,13.3406666666667,0.0218615803622834,13.3406666666667,0.0218615803622834
2001,5600,"New York","NY",35614,0.0431963958361287,NA,0.0435105009536295,0.0431963958361287,13.0487333333333,0.0435105009536295,0.0157788552759521,13.0487333333333,0.0157788552759521,13.0487333333333,0.0157788552759521
2002,5600,"New York","NY",35614,NA,NA,NA,0.0443602439276782,12.7568,0.029173702835162,0.0177040094968907,12.7568,0.0177040094968907,12.7568,0.0177040094968907
2003,5600,"New York","NY",35614,0.0455240920192278,NA,0.0148369047166945,0.0455240920192278,12.4648666666667,0.0148369047166945,0.0196603228836975,12.4648666666667,0.0196603228836975,12.4648666666667,0.0196603228836975
2004,5600,"New York","NY",35614,NA,NA,NA,0.0392718954426489,12.1729333333333,0.0333633116537357,0.0135218638988625,12.1729333333333,0.0135218638988625,12.1729333333333,0.0135218638988625
2005,5600,"New York","NY",35614,0.03301969886607,11.881,0.0518897185907769,0.03301969886607,11.881,0.0518897185907769,0.00759970723422106,11.881,0.00759970723422106,11.881,0.00759970723422106
2006,5600,"New York","NY",35614,NA,NA,NA,0.0303728239701661,12.4222857142857,0.0618160414111018,0.00443377237179437,12.4222857142857,0.00443377237179437,12.4222857142857,0.00443377237179437
2007,5600,"New York","NY",35614,0.0277259490742622,NA,0.0717423642314266,0.0277259490742622,12.9635714285714,0.0717423642314266,0.00131690108151238,12.9635714285714,0.00131690108151238,12.9635714285714,0.00131690108151238
2008,5600,"New York","NY",35614,NA,NA,NA,0.0312956070595129,13.5048571428571,0.116545419072909,0.00256031147284288,13.5048571428571,0.00256031147284288,13.5048571428571,0.00256031147284288
2009,5600,"New York","NY",35614,0.0348652650447636,NA,0.161348473914391,0.0348652650447636,14.0461428571429,0.161348473914391,0.00350506562705299,14.0461428571429,0.00350506562705299,14.0461428571429,0.00350506562705299
2010,5600,"New York","NY",35614,NA,NA,NA,0.0347800324941133,14.5874285714286,0.123865576574236,0.00411426262416262,14.5874285714286,0.00411426262416262,14.5874285714286,0.00411426262416262
2011,5600,"New York","NY",35614,0.034694799943463,NA,0.086382679234081,0.034694799943463,15.1287142857143,0.086382679234081,0.00471749372094678,15.1287142857143,0.00471749372094678,15.1287142857143,0.00471749372094678
2012,5600,"New York","NY",35614,NA,15.67,NA,0.0346666163633835,15.67,0.060637745373996,0.00498548383420455,15.67,0.00498548383420455,15.67,0.00498548383420455
2013,5600,"New York","NY",35614,0.0346384327833041,NA,0.034892811513911,0.0346384327833041,15.67,0.034892811513911,0.00579340470542999,16.3020683934644,0.00516133631196555,15.9860341967322,0.00547737050869776
2014,5600,"New York","NY",35614,NA,NA,NA,0.0346384327833041,15.67,0.034892811513911,0.00579340470542999,16.9596320296868,0.00450377267574319,16.3084422041539,0.00515496250127607
1985,5640,"Newark","NJ",35084,0.0627808682376178,16.26,0,0.0627808682376178,16.26,0,0.0326084966734638,16.26,0.0326084966734638,16.26,0.0326084966734638
1986,5640,"Newark","NJ",35084,NA,NA,NA,0.0525212683536217,16.26,0,0.0230291082617766,16.26,0.0230291082617766,16.26,0.0230291082617766
1987,5640,"Newark","NJ",35084,0.0422616684696256,NA,0,0.0422616684696256,16.26,0,0.0134497198500894,16.26,0.0134497198500894,16.26,0.0134497198500894
